"公司代號","公司名稱","召開法人說明會日期","召開法人說明會時間","召開法人說明會地點","法人說明會擇要訊息","法人說明會簡報內容-中文","法人說明會簡報內容-英文","公司網站是否有提供法人說明會相關資訊","影音連結資訊","其他應敘明事項","歷年法人說明會"
"1103","嘉泥","112/03/23","14:30","實體法說會(採實名報名制)，地點：富邦證券(台北市仁愛路四段169號15樓會議室)","111年第四季公司營運狀況","110320230323M001.pdf","110320230323E001.pdf","https://www.chcgroup.com.tw/%e6%af%8f%e5%ad%a3%e7%87%9f%e9%81%8b-2022/",法說會影音連結資訊:https://youtu.be/PIfLg_O7FHI ,"實體法說會報名網址：https://forms.gle/R4FswH8fYE3Ysqaq8","查詢"
"1104","環泥","112/11/29","14:30","台北市松山區東興路8號B2樓(統一證券股份有限公司B203會議室)","本公司受邀參加統一證券舉辦之法人說明會","110420231201M001.pdf","110420231201E001.pdf","http://www.ucctw.com/m/412-1518-9960.php?Lang=zh-tw",中文影音檔網址:1104_17_20231129_ch.mp4 ,"無","查詢"
"1104","環泥","112/04/26","14:00","台北市松山區東興路8號13樓(統一證券股份有限公司1302會議室)","本公司受邀參加統一證券舉辦之法人說明會","110420230424M001.ppt","110420230424E001.ppt","http://www.ucctw.com/m/412-1518-9960.php?Lang=zh-tw",法說會影音連結資訊:未輸 ,"無","查詢"
"1108","幸福","112/12/25","14:30","101大樓一樓資訊展示中心 (台北市信義路5段7號)","公司簡介與營運概況","110820231225M001.pdf","110820231225E001.pdf","https://www.luckygrp.com.tw/tw/index.asp?au_id=23&amp;sub_id=59",法說會影音連結資訊:https://webpro.twse.com.tw/WebPortal/vod/101/5DD104CD32DA-22896CE7-A2F6-11EE-9EF6/?categoryId=101 ,"14:00報到，14:30法說會開始。","查詢"
"1109","信大","112/09/25","14:00","台北市信義路5段7號101大樓1樓(證交所1F資訊展示中心)","公司簡介、營業概況、財務分析、未來展望","110920230925M001.pdf","110920230925E001.pdf","http://www.hsingta.com.tw/Download.asp?lv=0&amp;id=90",法說會影音連結資訊:https://webpro.twse.com.tw/webportal/vod/101/3995F12D8C62-6C0FBB6E-5B77-11EE-9FA6/?categoryId=101 ,"無。","查詢"
"1110","東泥","112/11/30","15:00","線上法說會","本公司受邀參加元大證券舉辦之線上法說會，報告本公司營運狀況。","111020231128M001.pdf","111020231128E001.pdf","http://www.southeastcement.com.tw/index.php?q=conference",中文影音檔網址:1110_8_20231130_ch.mp4 ,"無。","查詢"
"1201","味全","112/11/28","14:00","線上產業座談會","本公司受邀參加元大證券舉辦之線上產業座談會。","120120231128M001.pdf","120120231128E001.pdf","https://www.weichuan.com.tw/tw/investor#gsc.tab=0",中文影音檔網址:1201_8_20231128_ch.mp4 ,"無","查詢"
"1203","味王","112/10/25","14:30","臺灣證券交易所1樓資訊展示中心(台北市信義路五段7號)。","公司概況、財務報告及營運概況。","120320231024M001.ppt","120320231024E001.ppt","https://www.vewong.com/ec99/ushop20069/profile-11.asp",法說會影音連結資訊:https://webpro.twse.com.tw/WebPortal/vod/101/85864ADDCB1A-1929F41D-7303-11EE-A5D1/?categoryId=101 ,"無","查詢"
"1210","大成","112/05/30","14:00","線上法說會","112Q1財報說明。","121020230530M001.pdf","121020230530E001.pdf","https://www.dachan.com/conference","","無","查詢"
"1210","大成","112/03/29","14:00","線上法說會","111Q4財報說明。","121020230329M001.pdf","121020230329E001.pdf","https://www.dachan.com/conference","","無","查詢"
"1210","大成","112/11/16","14:00","線上法說會","112Q3財報說明。","121020231116M001.pdf","121020231116E001.pdf","https://www.dachan.com/conference",中文影音檔網址:1210_15_20231116_ch.mp4 ,"無","查詢"
"1210","大成","112/08/17","14:00","線上法說會","112Q2財報說明。","121020230817M001.pdf","121020230817E001.pdf","https://www.dachan.com/conference","","無","查詢"
"1213","大飲","112/12/28","14:00","新北市三重區重陽路三段99號9樓","公司簡介及營運狀況報告","121320231228M001.pdf","121320231228E001.pdf","https://applesidra.com.tw/",法說會影音連結資訊:https://www.youtube.com/watch?v=zNngxTAPdJY ,"中、英文簡報內容檔案於當日會後公告於公開資訊觀測站","查詢"
"1215","卜蜂","112/11/29","14:00","證券交易所一樓資訊展示中心(台北市信義區信義路五段7號)","簡報營運狀況","121520231129M001.pptx","121520231129E001.pptx","https://www.cptwn.com.tw/ec99/rwd1453/category.asp?category_id=21",法說會影音連結資訊:https://webpro.twse.com.tw/WebPortal/vod/101/A7726E10C387-CD858099-8E8F-11EE-AF53/?categoryId=101 ,"無","查詢"
"1216","統一","112/11/14","08:00","線上法說會","本公司應元富證券之邀於112年11月14日參加線上法說會，報告本公司截至112年第三季度之營運與財務概況。","121620231113M001.pdf","121620231113E001.pdf","https://www.uni-president.com.tw/invest/index.html",中文影音檔網址:1216_211_20231114_ch.mp4 英文影音檔網址:1216_211_20231114_en.mp4 ,"會議簡報依規定揭露於「公開資訊觀測站」。","查詢"
"1216","統一","112/05/16 至 112/05/18","08:00","新加坡及香港","本公司應麥格理證券之邀於112年5月16~18日在新加坡及香港參加投資人說明會，報告本公司截至112年第一季之營運與財務概況。","121620230515M001.pdf","121620230515E001.pdf","https://www.uni-president.com.tw/invest/index.html","","會議簡報依規定揭露於「公開資訊觀測站」。","查詢"
"1216","統一","112/08/15 至 112/08/18","08:00","香港及新加坡","本公司應摩根大通證券之邀於112年8月15~18日在香港及新加坡參加投資人說明會，報告本公司截至112年上半年之營運與財務概況。","121620230814M001.pdf","121620230814E001.pdf","https://www.uni-president.com.tw/invest/index.html","","會議簡報依規定揭露於「公開資訊觀測站」。","查詢"
"1216","統一","112/06/09","10:00","線上法說會","本公司應邀於112年6月9日參加台灣董事學會、臺灣證券交易所及安擘諮詢共同舉辦之線上論壇，報告本公司截至112年第一季之營運與財務概況。","121620230515M001.pdf","121620230515E001.pdf","https://www.uni-president.com.tw/invest/index.html","","會議簡報依規定揭露於「公開資訊觀測站」。","查詢"
"1216","統一","112/03/17","14:00","台北及香港","本公司預計與統一中控、統一實業及大統益舉行聯合法說會。","121620230317M001.pdf","121620230317E001.pdf","https://www.uni-president.com.tw/invest/index.html",法說會影音連結資訊:http://www.ir-cloud.com/cancast/taiwan/index.php?id=tw1216_495&version=c ,"會議簡報及影音檔將於當日會後揭露及上傳於公開資訊觀測站。","查詢"
"1217","愛之味","112/08/24","14:30","台北市敦化南路二段97號16樓第一會議室","公司簡介與營運狀況說明","121720230824M001.pdf","121720230824E001.pdf","https://www.agv.com.tw/投資人專區/股東專區/法人說明會/",法說會影音連結資訊:https://youtu.be/e9UpMlPJG38?si=9VbZtWoOHUITPBod ,"無","查詢"
"1218","泰山","112/11/24","15:00","線上法說會","本公司受邀參加元大證券舉辦之線上法人說明會。","121820231124M001.pdf","121820231124E001.pdf","http://www.taisun.com.tw/investor/legal-person-info/",法說會影音連結資訊:https://www.youtube.com/watch?v=tOtozig5vVE ,"無。","查詢"
"1219","福壽","112/09/21","16:00","臺灣證券交易所1F資訊展示中心(台北市信義路五段7號1樓)","公司營運、財務績效說明及未來展望","121920230921M001.pdf","121920230921E001.pdf","https://www.fwusow.com.tw/",法說會影音連結資訊:https://webpro.twse.com.tw/webportal/vod/101/3995F12D8C62-2FC44043-585C-11EE-9FA6/?categoryId=101 ,"無","查詢"
"1220","台榮","112/10/13","14:30","證券交易所101辦公大樓一樓資訊展示中心(台北市信義路五段7號)","簡報營運狀況(14:00報到、14:30開始說明會)","122020231011M001.pptx","122020231011E001.pptx","",法說會影音連結資訊:https://webpro.twse.com.tw/webportal/vod/101/8BE091296F85-742D1847-6995-11EE-8F81/?categoryId=101 (請輸入網址名稱(註)):未輸 ,"無","查詢"
"1225","福懋油","112/11/29","14:00","線上法說會","擬於112年11月29日14：00舉行線上法人說明會，報告本公司112年第三季業績成果，欲參加可透過網路連接下列網址參加線上法人說明會
http://www.zucast.com/webcast/F6Rq89q4","122520231129M001.pdf","122520231129E001.pdf","https://www.fopco.com.tw",中文影音檔網址:1225_7_20231129_ch.mp4 ,"無","查詢"
"1227","佳格","112/10/31","14:00","線上法說會","受邀參加元富證券舉辦法人說明會，會中就本公司已公開發布之營運及財務業務狀況做說明。","122720231031M001.pdf","122720231031E001.pdf","https://www.sfworldwide.com/investors-financial-%E6%B3%95%E8%AA%AA%E6%9C%83%E5%A0%B1%E5%91%8A.html",中文影音檔網址:1227_7_20231031_ch.mp4 ,"無","查詢"
"1229","聯華","112/12/04","15:30","線上法人說明會","本公司受邀參加第一金證券線上法人說明會，會中就本公司已公開發佈之財務數字及經營績效等相關資訊做說明。","122920231204M002.pdf","122920231204E002.pdf","https://www.lhicholdings.com/investors/3news/Investor-Conference-2/","","無","查詢"
"1229","聯華","112/06/07","15:40","台北晶華酒店4樓（台北市中山北路二段39巷3號）","本公司受邀參加永豐金證券2023年第二季投資論壇，會中就本公司已公開發佈之財務數字、經營績效等相關資訊做說明。","122920230607M001.pdf","122920230607E001.pdf","https://www.lhicholdings.com/investors/3news/Investor-Conference-2/",中文影音檔網址:1229_11_20230607_ch.mp4 ,"無","查詢"
"1231","聯華食","112/12/20","14:00","線上法說會","公司簡介及營運概況說明","123120231220M001.pdf","123120231220E001.pdf","https://www.lianhwa.com.tw/column_list.php?content_category_sn=180",同步收看網址：:http://www.zucast.com/webcast/nGhcuThJ 法說會影音連結資訊:http://www.zucast.com/webcast/nGhcuThJ ,"無","查詢"
"1232","大統益","112/03/17","14:00","台北","本公司預計與統一企業、統一中控及統一實業在112年3月17日於台北舉行聯合法說會，報告本公司截至111全年度營運與財務概況。","123220230317M001.pdf","123220230317E001.pdf","https://www.ttet.com.tw/",法說會影音連結資訊:http://www.ir-cloud.com/cancast/taiwan/index.php?id=tw1216_495&version=c ,"會議簡報及影音檔將於當日法說會後揭露及提供連結上傳於「公開資訊觀測站」。","查詢"
"1233","天仁","112/12/12","15:00","線上法人說明會","112年度天仁茶業線上法人說明會","123320231128M001.pdf","123320231128E001.pdf","https://www.tenren.com.tw/Content/Downloads/List.aspx?SiteID=10&amp;MmmID=654061447454403423",同步收看網址：:http://www.zucast.com/webcast/AUttG6lk 法說會影音連結資訊:https://www.tenren.com.tw/Content/Downloads/List.aspx?SiteID=10&MmmID=654061447454403423 ,"公司網站所提供法人說明會相關內容，將於法人說明會後上傳本公司網站。","查詢"
"1234","黑松","112/12/20","14:00","臺灣證券交易所一樓資訊展示中心(台北市信義區信義路五段7號1樓)","公司簡介及營運報告","123420231220M001.pdf","123420231220E001.pdf","https://www.heysong.com.tw/investor/stockconference",法說會影音連結資訊:https://webpro.twse.com.tw/WebPortal/vod/101/5DD104CD32DA-F3133189-9F08-11EE-9EF6/?categoryId=101 ,"無","查詢"
"1235","興泰","112/12/26","14:00","本公司二樓會議室(高雄市仁武區高楠公路10號)","2023年前三季營運概況說明","123520231226M001.pdf","123520231226E001.pdf","http://www.goldenbrand.com.tw/legal.php",法說會影音連結資訊:http://www.goldenbrand.com.tw/legal.php ,"無","查詢"
"1236","宏亞","112/12/28","14:30","台北市中正區忠孝西路一段6號14樓","受邀參加福邦證券舉辦之法人說明會，就本公司已公開之財務業務資訊作說明。","123620231226M001.pdf","123620231226E001.pdf","https://www.hunya.com.tw/ir/news/Conference",中文影音檔網址:1236_7_20231228_ch.mp4 ,"無。","查詢"
"1256","鮮活果汁-KY","112/11/24","15:00","線上法人說明會","受邀參加兆豐證券線上法人說明會，說明本公司營運概況。","125620231124M001.pdf","125620231124E001.pdf","http://www.myfreshjuice.com/",法說會影音連結資訊:http://www.myfreshjuice.com/list/?188_1.html ,"無","查詢"
"1301","台塑","112/05/26","14:00","台北君悅酒店(台北市信義區松壽路2號)3F","本公司受邀參加富邦證券法人說明會，說明本公司營運概況。","130120230525M001.pdf","130120230525E001.pdf","http://www.fpc.com.tw/fpcw/index.php?op=res&amp;id=13&amp;c=22","","無","查詢"
"1301","台塑","112/11/28","14:00","線上法說會","本公司受邀參加康和證券線上法說會，說明本公司營運概況。","130120231127M001.pdf","130120231127E001.pdf","http://www.fpc.com.tw/fpcw/index.php?op=res&amp;id=13&amp;c=22",中文影音檔網址:1301_42_20231128_ch.mp4 ,"報名請洽康和證券 Email:irene.ho@concords.com.tw","查詢"
"1301","台塑","112/02/16","13:30","台北晶華酒店(台北市中山北路二段39巷3號)4F","本公司受邀參加元大證券法人說明會，說明本公司營運概況。","130120221212M001.pdf","130120221212E001.pdf","http://www.fpc.com.tw/fpcw/index.php?op=res&amp;id=13&amp;c=22","","無","查詢"
"1301","台塑","112/08/23","14:00","國票金控大樓(台北市中山區樂群三路128號7樓)","本公司受邀參加國票綜合證券法人說明會，說明本公司營運概況。","130120230818M001.pdf","130120230818E001.pdf","http://www.fpc.com.tw/fpcw/index.php?op=res&amp;id=13&amp;c=22","","報名請洽國票綜合證券李小姐02-25288275 Email:anneli@ibfs.com.tw","查詢"
"1303","南亞","112/05/24","15:15","台北君悅酒店","本公司受邀參加台新證券舉辦之台新2023年第二季全球投資論壇，說明本公司之營運概況","130320230523M001.pdf","130320230523E001.pdf","http://www.npc.com.tw",法說會影音連結資訊:https://www.npc.com.tw/j2npc/zhtw/investor/Earnings%20Conference ,"無","查詢"
"1303","南亞","112/09/13","10:50","台北晶華酒店","本公司受邀參加元大證券舉辦之2023年元大證券第三季投資論壇，說明本公司之營運概況","130320230912M002.pdf","130320230912E002.pdf","http://www.npc.com.tw","","無","查詢"
"1303","南亞","112/12/19","14:30","元富證券","本公司受邀參加元富證券舉辦之法人說明會，說明本公司之營運概況","130320231218M002.pdf","130320231218E002.pdf","http://www.npc.com.tw","","無","查詢"
"1303","南亞","112/02/22","14:00","台北文創","本公司受邀參加元富證券舉辦之2023年台股企業日，說明本公司之營運概況","130320230221M001.pdf","130320230221E001.pdf","http://www.npc.com.tw","","無","查詢"
"1304","台聚","112/08/18","14:30","台北市信義區信義路五段7號1樓 (臺灣證券交易所資訊展示中心)","(1)主要產品市場回顧及展望(2)公司財務資訊","130420230818M001.pdf","130420230818E001.pdf","https://www.usife.com.tw/zh-tw/dirInvestor/frmInvestor7",法說會影音連結資訊:https://webpro.twse.com.tw/webportal/vod/101/3D5A2B2E678B-9281531D-3D9E-11EE-8E13/?categoryId=101 ,"無。","查詢"
"1304","台聚","112/05/24","14:30","線上法說會","本公司受邀參加群益金鼎證券舉辦之線上法說會，說明(1)主要產品市場回顧及展望(2)公司財務資訊。","130420230524M001.pdf","130420230524E001.pdf","https://www.usife.com.tw/zh-tw/dirInvestor/frmInvestor7",中文影音檔網址:1304_14_20230524_ch.mp4 ,"報名網址:https://forms.gle/Pgf4CeLNTvKYZUVo8 活動電話:(02)2650-3238 吳銘宗副總。","查詢"
"1304","台聚","112/03/21","14:30","台北市信義區信義路五段7號1樓 (臺灣證券交易所資訊展示中心)","(1)主要產品市場回顧及展望(2)公司財務資訊","130420230321M001.pdf","130420230321E001.pdf","https://www.usife.com.tw/zh-tw/dirInvestor/frmInvestor7",同步收看網址：:https://webpro.twse.com.tw/webportal/?liveChannelId=1 法說會影音連結資訊:https://webpro.twse.com.tw/webportal/vod/101/3B8E295B393F-EF309BF7-C7BD-11ED-ADD4/?categoryId=101 ,"出席人員仍需遵守中央疫情指揮中心之防疫規定。","查詢"
"1304","台聚","112/11/23","16:00","台北市信義區信義路五段7號1樓(臺灣證券交易所資訊展示中心)","(1)主要產品市場回顧及展望(2)公司財務資訊","130420231123M001.pdf","130420231123E001.pdf","https://www.usife.com.tw/zh-tw/dirInvestor/frmInvestor7",同步收看網址：:https://webpro.twse.com.tw/webportal/?liveChannelId=1 法說會影音連結資訊:https://webpro.twse.com.tw/webportal/vod/101/A7726E10C387-95CBA3FB-89DE-11EE-AF53/?categoryId=101 (請輸入網址名稱(註)):未輸 ,"無。","查詢"
"1305","華夏","112/11/14","14:30","台北市信義區信義路五段7號1樓(臺灣證券交易所資訊展示中心)","(1)2023年Q3回顧及Q4展望 (2)公司2023年Q3財務資訊","130520231114M001.pdf","130520231114E001.pdf","https://www.cgpc.com.tw/zh-tw/dirServices/frmServices8.aspx",同步收看網址：:https://webpro.twse.com.tw/webportal/?liveChannelId=1 法說會影音連結資訊:https://webpro.twse.com.tw/webportal/vod/101/D900927FA8EF-1865B908-82C2-11EE-9147/?categoryId=101 ,"無。","查詢"
"1305","華夏","112/05/18","14:30","台北市松山區民生東路三段156號11樓(群益金鼎證券會議室)","本公司受邀參加群益金鼎證券舉辦之法人說明會，說明(1)2023年Q1回顧及Q2展望(2)公司2023年Q1財務資訊。
報名網址：https://forms.gle/YAZj7zGvvYot3Pgp9","130520230518M002.pdf","130520230518E002.pdf","https://www.cgpc.com.tw/zh-tw/dirServices/frmServices8.aspx",中文影音檔網址:1305_25_20230518_ch.mp4 ,"建議與會者全程戴口罩。","查詢"
"1305","華夏","112/03/15","14:30","台北市信義區信義路五段7號1樓(臺灣證券交易所資訊展示中心)","(1)2022年回顧及2023年Q1展望 (2)公司2022年財務資訊","130520230315M003.pdf","130520230315E003.pdf","https://www.cgpc.com.tw/zh-tw/dirServices/frmServices8.aspx",同步收看網址：:https://webpro.twse.com.tw/webportal/?liveChannelId=1 法說會影音連結資訊:https://webpro.twse.com.tw/webportal/vod/101/F9531EE49DAB-8DC8D8B0-C30B-11ED-BD2C/?categoryId=101 ,"出席人員仍須遵守中央疫情指揮中心之防疫規定。","查詢"
"1305","華夏","112/08/14","14:30","台北市信義區信義路五段7號1樓(臺灣證券交易所資訊展示中心)","(1)2023年Q2回顧及Q3展望 (2)公司2023年上半年財務資訊","130520230814M001.pdf","130520230814E001.pdf","https://www.cgpc.com.tw/zh-tw/dirServices/frmServices8.aspx",同步收看網址：:https://webpro.twse.com.tw/webportal/?liveChannelId=1 法說會影音連結資訊:https://webpro.twse.com.tw/webportal/vod/101/3D5A2B2E678B-6B0DFF8B-3A78-11EE-8E13/?categoryId=101 ,"無。","查詢"
"1307","三芳","112/09/19","14:00","webex視訊會議","本公司受邀參加中信證券法人說明會,說明本公司之營運概況","130720230919M001.pdf","130720230919E001.pdf","https://www.sanfang.com/",法說會影音連結資訊:https://reurl.cc/blk4M6 ,"內容檔案於當日會後公告於公開資訊觀測站","查詢"
"1308","亞聚","112/11/16","16:00","台北市信義區信義路五段7號1樓(臺灣證券交易所資訊展示中心)","(1)公司簡介與產品介紹(2)營運概況及展望(3)財務資訊","130820231116M001.pdf","130820231116E001.pdf","https://www.apc.com.tw/zh-tw/dirServices/frmServices8.aspx",同步收看網址：:https://webpro.twse.com.tw/webportal/?liveChannelId=1 法說會影音連結資訊:https://webpro.twse.com.tw/webportal/vod/101/A7726E10C387-E2416155-845B-11EE-AF53/?categoryId=101 ,"無。","查詢"
"1308","亞聚","112/05/16","14:30","線上說明會","本公司受邀參加群益金鼎證券線上法說會。法說會內容:(1)公司簡介與產品介紹(2)營運概況及展望(3)財務資訊。","130820230516M001.pdf","130820230516E001.pdf","https://www.apc.com.tw/zh-tw/dirServices/frmServices8.aspx",中文影音檔網址:1308_8_20230516_ch.mp4 ,"報名網址:https://forms.gle/X35i3Q24LExdNpi47 活動電話:(02)8751-6888#6232曾經理","查詢"
"1309","台達化","112/11/17","16:00","台北市信義區信義路五段7號1樓(臺灣證券交易所資訊展示中心)","1.公司簡介
2.營運概況及展望
3.財務資訊","130920231117M001.pdf","130920231117E001.pdf","https://www.ttc.com.tw/zh-tw/dirServices/frmServices8.aspx",同步收看網址：:https://webpro.twse.com.tw/webportal/?liveChannelId=1 法說會影音連結資訊:https://webpro.twse.com.tw/webportal/vod/101/A7726E10C387-970C963B-8526-11EE-AF53/?categoryId=101 ,"無","查詢"
"1309","台達化","112/05/16","15:40","線上法說會","本公司受邀參加群益金鼎證券線上法說會，法說會內容: 1.公司概況 2.2022年回顧 3.2023年展望 4.公司財務資訊。","130920230516M001.pdf","130920230516E001.pdf","https://www.ttc.com.tw/zh-tw/dirServices/frmServices8.aspx",中文影音檔網址:1309_7_20230516_ch.mp4 ,"報名網址：https://forms.gle/e6CHEbMfjMe1yXTA9 。活動電話：(02)2650-3278 顏副總","查詢"
"1310","台苯","112/09/21","14:30","台北市民生東路四段54號4樓
（華南永昌證券）","本公司受邀參加華南永昌證券舉辦之法人說明會，說明本公司之營運概況。","131020230921M001.pdf","131020230921E001.pdf","https://www.smct.com.tw/",法說會影音連結資訊:https://1drv.ms/v/s!AlBVEbOhCbvvoVrbLYTMXpR4KUdY?e=x2Deja ,"報名請洽華南永昌 黃小姐 02-2545-6888#8968 Email:10015@entrust.com.tw","查詢"
"1312","國喬","112/12/05","14:00","採視訊方式進行","所屬產業概況及營運成果","131220231205M001.pdf","131220231205E001.pdf","http://www.gppc.com.tw",中文影音檔網址:1312_7_20231205_ch.mp4 ,"無","查詢"
"1313","聯成","112/08/18","14:00","線上法人說明會-Webex","本公司受邀參加凱基證券舉辦之法人說明會，說明公司營運概況及展望。","131320230818M002.pdf","131320230818E002.pdf","https://www.upc.com.tw/zh-TW/Html/ir_information/Index/ir_Conference",法說會影音連結資訊:https://www.youtube.com/watch?v=Ye_rmYDmz9Y ,"無","查詢"
"1313","聯成","112/11/29","14:30","台北市南港區南港路一段209號A棟1樓(A111訓練教室)","本公司受邀參加凱基證券舉辦之法人說明會，說明公司營運概況及展望。","131320231129M002.pdf","131320231129E002.pdf","https://www.upc.com.tw/zh-TW/Html/ir_information/Index/ir_Conference","","無","查詢"
"1314","中石化","112/04/14","16:00","臺灣證券交易所9樓大會議室 
(11049台北市信義路5段7號9樓)","說明本公司財務暨營運概況","131420230414M001.pdf","131420230414E001.pdf","https://www.cpdc.com.tw/tw/ir_conference",法說會影音連結資訊:https://webpro.twse.com.tw/webportal/vod/101/3B8E295B393F-C17FEEC9-DAA1-11ED-ADD4/?categoryId=101 ,"101大樓實施門禁，本公司擬於3:40~4:10PM於1樓信義路閘門發放臨時出入證供來賓進場","查詢"
"1314","中石化","112/09/08","16:00","臺灣證券交易所1樓資訊展示中心 
(11049台北市信義路5段7號1樓)","說明本公司財務暨營運概況","131420230908M001.pdf","131420230908E001.pdf","https://www.cpdc.com.tw/tw/ir_conference",法說會影音連結資訊:https://webpro.twse.com.tw/webportal/vod/101/7B4A5F2A05EA-8312B940-4E26-11EE-87FC/?categoryId=101 ,"無","查詢"
"1315","達新","112/12/21","15:00","第一金證券7樓會議室(台北市中山區長安東路一段22號7樓)","本公司受邀參加第一金證券舉辦之法人說明會，說明本公司近期財務暨營運概況。","131520231212M001.pdf","131520231212E001.pdf","http://www.tahhsin.com.tw",法說會影音連結資訊:https://webpro.twse.com.tw/WebPortal/vod/101/A74514E63643-15880AC7-9FDD-11EE-B430/?categoryId=101 ,"會議簡報依規定揭露於「公開資訊觀測站」。","查詢"
"1316","上曜","112/12/19","16:00","線上法說會","本公司受邀參加元大證券舉辦之線上法人說明會","131620231219M001.pdf","131620231219E001.pdf","",中文影音檔網址:1316_22_20231219_ch.mp4 ,"完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"1316","上曜","112/03/30","15:30","台北市中正區中山南路11號10樓(張榮發基金會國際會議中心)","本公司受邀參加凱基證券與IR Trust共同舉辦之2023去資金槓桿化主題式投資論壇","131620230330M001.pdf","131620230330E001.pdf","","","完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"1319","東陽","112/12/04 至 112/12/07","22:00","美國波士頓、紐約、斯坦福、芝加哥及德梅因","本公司受大和國泰證券邀請參加於112年12月4日至112年12月7日舉辦之美國NDR (Non-Deal Roadshow)，說明本公司之營運概況、財務及業務狀況相關事宜","131920231130M001.pdf","131920231130E001.pdf","http://www.tyg.com.tw","","無","查詢"
"1319","東陽","112/12/12","13:30","台北晶華酒店","本公司受永豐金證券邀請參加於112年12月12日舉辦之「2023年第四季投資論壇」，說明本公司之營運概況、財務及業務狀況相關事宜。","131920231130M001.pdf","131920231130E001.pdf","http://www.tyg.com.tw","","無","查詢"
"1319","東陽","112/09/06","14:00","以線上形式參與","本公司受第一金證券邀請參加於112年9月6日舉辦之線上投資座談會，說明本公司之營運概況、財務及業務狀況相關事宜。","131920230905M001.pdf","131920230905E001.pdf","http://www.tyg.com.tw","","無","查詢"
