"公司代號","公司名稱","召開法人說明會日期","召開法人說明會時間","召開法人說明會地點","法人說明會擇要訊息","法人說明會簡報內容-中文","法人說明會簡報內容-英文","公司網站是否有提供法人說明會相關資訊","影音連結資訊","其他應敘明事項","歷年法人說明會"
"1584","精剛","113/03/27","14:30","線上法說會","本公司受邀參加凱基證券舉辦之線上法人說明會，報告本公司營運狀況。","158420240326M001.pdf","158420240326E001.pdf","http://www.s-tech.com.tw/zh-tw/a4-694-2730/%E6%B3%95%E4%BA%BA%E8%AA%AA%E6%98%8E%E6%9C%83.html",中文影音檔網址:1584_10_20240327_ch.mp4 ,"無","查詢"
"1586","和勤","113/11/12","14:30","德信證券:台北市新生南路一段50號3樓","本公司受邀參加德信證券舉辦之實體法說會，說明本公司營運概況及未來展望。","158620241112M001.pdf","158620241112E001.pdf","",中文影音檔網址:1586_15_20241112_ch.mp4 ,"無","查詢"
"1586","和勤","113/05/09","14:00","第一金證券:台北市長安東路一段35號2樓","本公司受邀參加第一金證券舉辦之實體法說會，說明本公司營運概況及未來展望。","158620240509M001.pdf","158620240509E001.pdf","",中文影音檔網址:1586_14_20240509_ch.mp4 ,"無","查詢"
"1591","駿吉-KY","113/12/16","14:30","台北市敦化南路二段333號18樓","國泰證券所舉辦之「線上法人說明會」，說明公司營運成果與未來展望","159120241216M001.pdf","159120241216E001.pdf","",中文影音檔網址:1591_13_20241216_ch.mp4 ,"無","查詢"
"1595","川寶","113/05/27","15:00","台北市中正區羅斯福路二段100號11樓 (櫃買中心11樓多功能資訊媒體區","本公司受邀參加櫃買中心業績發表會，就本公司財務及業務相關資訊做說明。","159520240527M001.pdf","159520240527E001.pdf","https://www.cbtech.com.tw/web/investor/conference.jsp?lang=tw",法說會影音連結資訊:https://vimeo.com/950665169 ,"無","查詢"
"1599","宏佳騰","113/11/20","14:00","線上法說會","本公司受邀參加統一證券舉辦之線上法說會","159920241120M001.pdf","159920241120E001.pdf","https://www.aeonmotor.com.tw/pages/shareholder",法說會影音連結資訊:https://www.aeonmotor.com.tw/pages/shareholder ,"無","查詢"
"1742","台蠟","113/12/11","14:00","線上法說會","本公司受邀參加康和證券舉辦之線上法人說明會。","174220241211M001.pdf","174220241211E001.pdf","",中文影音檔網址:1742_3_20241211_ch.mp4 ,"報名連結：https://reurl.cc/kME6jK","查詢"
"1777","生泰","113/11/14","15:00","線上法說會","本公司受邀參加元大證券舉辦之線上法說會，報告本公司營運狀況。","177720241114M002.pdf","177720241114E002.pdf","https://www.syn-tech.com.tw",中文影音檔網址:1777_11_20241114_ch.mp4 ,"無。","查詢"
"1777","生泰","113/05/16","14:00","線上法說會","本公司受邀參加元大證券舉辦之線上法說會，報告本公司營運狀況。","177720240516M001.pdf","177720240516E001.pdf","https://www.syn-tech.com.tw",中文影音檔網址:1777_10_20240516_ch.mp4 ,"無。","查詢"
"1781","合世","113/11/27","14:30","台北市民生東路4段54號4樓(大會議室)","受邀參加華南永昌綜合證券所舉辦之法說會,說明本公司之營運概況及財務業務相關資訊。","178120241125M001.ppt","178120241125E001.ppt","https://www.healthandlife.com.tw/index_tch.php?action=investor_tch&amp;cid=23",法說會影音連結資訊:https://drive.google.com/file/d/1a4C9IekI4o6h5m_a-H8EEA0VMqTpIYfZ/view?usp=sharing ,"完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"1784","訊聯","113/08/26","15:00","櫃買中心11樓多功能資訊媒體區(地址:台北市中正區羅斯福路二段100號11樓)","受邀參加櫃買中心舉辦之「業績發表會」，說明本公司發展之營運方向及產業最新趨勢。","178420240826M001.pdf","178420240826E001.pdf","https://www.bionetcorp.com/article?ac_id=32&amp;ac_sub_id=35&amp;a_id=39",法說會影音連結資訊:https://vimeo.com/1002645188 ,"無","查詢"
"1785","光洋科","113/03/07","10:00","線上法說會","本公司受邀參加寬量國際主辦之「QIC Semiconductor Day」，說明本公司營運概況及展望。","178520240306M001.pdf","178520240306E001.pdf","https://www.solartech.com.tw/investors/article-detail/investor_conference/","","無。","查詢"
"1785","光洋科","113/11/12","14:30","張榮發基金會國際會議中心802會議室","本公司受邀參加凱基證券舉辦之法人說明會，說明本公司營運概況及展望","178520241112M001.pdf","178520241112E001.pdf","https://www.solartech.com.tw/investors/article-detail/investor_conference/",中文影音檔網址:1785_42_20241112_ch.mp4 ,"無","查詢"
"1788","杏昌","113/11/21","14:00","線上法說會(電話會議)","2024年公司前三季營運概況報告","178820241121M001.pdf","178820241121E001.pdf","http://www.hiclearance.com.tw/FinancialG.htm",法說會影音連結資訊:http://www.hiclearance.com.tw/FinancialG.htm ,"欲與會者請電02-66261166#534#551取得ZOOM會議帳號及密碼參加會議","查詢"
"1799","易威","113/12/13","14:30","&#29319;亞會議中心 6樓 D會議室(台北市復興北路99號)","本公司營運近況及未來展望說明","179920241213M001.pdf","179920241213E001.pdf","https://www.easywellbio.com/zh-tw/activity_new.php",中文影音檔網址:1799_11_20241213_ch.mp4 ,"無","查詢"
"1813","寶利徠","113/12/05","14:30","線上法說會","本公司受邀參加群益金鼎證券舉辦之線上法人說明會，說明本公司財務及業務相關資訊。","181320241205M001.pdf","181320241205E001.pdf","http://www.gialens.com.tw/",法說會影音連結資訊:https://youtu.be/iaOcndL6cNQ ,"相關檔案將於會後公告於公開資訊觀測站","查詢"
"1815","富喬","113/11/29","14:30","台北市大安區仁愛路四段169號15樓(富邦金融中心)","本公司受邀參加由富邦證券舉辦之法人說明會，說明本公司之經營概況及營運展望。","181520241129M001.pdf","181520241129E001.pdf","http://www.ffg.com.tw/113Q3.asp",法說會影音連結資訊:https://www.youtube.com/watch?v=0kNoKq0EQiU ,"無","查詢"
"2035","唐榮公司","113/05/23","14:00","受群益證券投資顧問邀請線上召開","公司112年全年及本(113)年第一季營運概況及未來展望","203520240626M001.pdf","203520240626E001.pdf","https://www.tangeng.com.tw/Fin_Pst?Type=Video",中文影音檔網址:2035_5_20240523_ch.mp4 ,"無","查詢"
"2061","風青","113/12/05","14:30","線上法人說明會","本公司受邀參加華南永昌證券舉辦之線上法人說明會","206120241205M001.pdf","206120241205E001.pdf","",中文影音檔網址:2061_3_20241205_ch.mp4 ,"無","查詢"
"2063","世鎧精密","113/12/27","14:00","線上法說會","本公司受邀參加富邦證券舉辦線上法人說明會","206320241227M002.pptx","206320241227E002.pptx","https://www.shehkai.com.tw/list/cate-60157.htm",法說會影音連結資訊:https://www.youtube.com/watch?v=WLKmdEAOXSg ,"無。","查詢"
"2063","世鎧精密","113/08/22","14:00","線上法人說明會","本公司受邀參加富邦證券舉辦線上法人說明會。","206320240822M001.pptx","206320240822E001.pptx","https://www.shehkai.com.tw/list/cate-60157.htm",同步收看網址：:https://shorturl.at/jmnTF 法說會影音連結資訊:https://www.youtube.com/watch?v=ti7lmzebrNs ,"無。","查詢"
"2064","晉椿","113/10/25","14:30","線上法說會","本公司受邀參加華南永昌證券舉辦之線上法人說明會，說明本公司之營運概況及財務業務相關資訊。","206420241023M001.pptx","206420241023E001.pptx","http://www.camelliametal.com.tw/main.php?fid=28",法說會影音連結資訊:http://www.camelliametal.com.tw/main.php?fid=30&menu=corporate-gover&page_name=road_show_list ,"完整財務業務資訊請至公開資訊觀測站之法人說明會項目下查閱。","查詢"
"2065","世豐","113/03/27","14:00","集思北科大會議中心(台北市大安區忠孝東路三段1號2樓)","本公司受邀參加凱基證券與IR Trust共同舉辦之2024年探索全球景氣新投資亮點主題式投資論壇","206520240327M001.pdf","206520240327E001.pdf","https://www.shehfung.com/index.php?option=module&amp;lang=cht&amp;task=pageinfo&amp;id=347&amp;index=4",法說會影音連結資訊:https://www.youtube.com/watch?v=Lgn8w6rpUJQ ,"無","查詢"
"2065","世豐","113/11/28","14:00","&#29319;亞證券會議室15樓(台北市松山區復興北路99號15樓)。","本公司受邀凱基證券舉辦法人說明會","206520241128M001.pdf","206520241128E001.pdf","https://www.shehfung.com/index.php?option=module&amp;lang=cht&amp;task=pageinfo&amp;id=347&amp;index=4",法說會影音連結資訊:https://youtu.be/AF7smpgC21w ,"無","查詢"
"2221","大甲","113/12/25","14:00","線上","本公司受邀參加統一證券舉辦之線上法人說明會","222120241225M001.pdf","222120241225E001.pdf","https://www.yhmco.com.tw/news/hot-news.php",中文影音檔網址:2221_4_20241225_ch.mp4 ,"無","查詢"
"2235","謚源","113/12/13","15:00","台北市松山區東興路8號","公司概況.營運成果.研發成果","223520241212M001.pdf","223520241212E001.pdf","",中文影音檔網址:2235_7_20241213_ch.mp4 ,"無","查詢"
"2596","綠意","113/11/01","14:30","福邦證券總公司(台北市忠孝西路一段6號7樓)","受邀參加福邦證券舉辦之法人說明會，就本公司已公開之財務業務資訊作說明。","259620241101M001.pdf","259620241101E001.pdf","http://www.realycorp.com.tw/",中文影音檔網址:2596_4_20241101_ch.MP4 ,"法人說明會當日若遇颱風停班，延至113/11/04(一)14:30召開。","查詢"
"2640","大車隊","113/05/24","14:30","台灣大車隊股份有限公司大會議室
(台北市中山區濱江街136號)","本公司受邀參加元大證券所舉辦之法人座談會，於會議中說明近期營運狀況。","264020240606M001.pdf","264020240606E001.pdf","https://www.taiwantaxi.com.tw/Article?fid=6&amp;sid=41&amp;tid=11116#","","完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"2640","大車隊","113/03/19","14:30","台北市中山區明水路700號12樓","113/03/19受邀參加凱基證券所舉辦之法人座談會，於會議中說明近期營運狀況","264020240319M003.pdf","264020240319E003.pdf","https://www.taiwantaxi.com.tw/Article?fid=6&amp;sid=41&amp;tid=10978",中文影音檔網址:2640_23_20240319_ch.mp4 ,"完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"2640","大車隊","113/05/24","14:30","台灣大車隊股份有限公司大會議室 (台北市中山區濱江街136號)","本公司受邀參加元大證券所舉辦之法人座談會，於會議中說明近期營運狀況。","264020240523M002.pdf","264020240523E002.pdf","https://www.taiwantaxi.com.tw/Article?fid=6&amp;sid=41&amp;tid=11116","","無","查詢"
"2640","大車隊","113/12/12","14:30","宏遠證券703會議室 (台北市信義路四段236號7樓)","本公司受邀參加宏遠證券所舉辦之法人座談會，於會議中說明近期營運狀況。","264020241212M001.pdf","264020241212E001.pdf","",法說會影音連結資訊:https://drive.google.com/file/d/1llBDnPaOyzIslqGqPkmRE1V8LrgO4gsr/view?usp=drive_link ,"完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"2641","正德","113/08/29","15:30","線上法說會","群益金鼎證券舉辦之線上航運產業論壇法人說明會，說明本公司之營運概況。","264120240828M001.pdf","264120240828E001.pdf","https://www.franbo.com.tw/invest_info?id=103",中文影音檔網址:2641_4_20240829_ch.mp4 ,"報名連結https://www.surveycake.com/s/Ka9YA或洽群益金鼎黃千紜02-87808888分機306","查詢"
"2643","捷迅","113/03/14","14:30","宏泰金融大樓11樓(台北市松山區民生東路三段156號11樓)","2023年第4季財務業務狀況、產業發展及未來發展計劃","264320240314M001.pdf","264320240314E001.pdf","http://www.soonest.com/",法說會影音連結資訊:https://www.youtube.com/watch?v=sJzHrEPA01A ,"(02)8789-8888 邱先生 分機.5156","查詢"
"2643","捷迅","113/08/08","14:30","台北市松山區東興路8號3樓會議室(統一集團大樓)","2024年第2季財務業務狀況、產業發展及未來發展計劃","264320240808M001.pdf","264320240808E001.pdf","http://www.soonest.com/",法說會影音連結資訊:https://www.youtube.com/watch?v=0Um9ZbNoRQs ,"報名窗口：(02) 2747-8266 李如欣小姐 分機 3729","查詢"
"2718","全心投控","113/09/20","15:00","本公司受邀參加元大證券舉辦之線上法說會","說明113年第二季公司營運狀況","271820240920M002.pdf","271820240920E002.pdf","www.pleasanthotels.com.tw",中文影音檔網址:2718_7_20240920_ch.mp4 ,"無","查詢"
"2718","全心投控","113/12/25","16:00","本公司受邀參加元大證券舉辦之線上法說會","說明113年第三季公司營運狀況","271820241225M001.pdf","271820241225E001.pdf","www.pleasanthotels.com.tw",中文影音檔網址:2718_8_20241225_ch.mp4 ,"無","查詢"
"2719","燦星旅","113/09/12","10:00","Webex線上會議","本公司受邀參加統一證券所舉辦之法說會。","271920240911M002.pdf","271920240911E002.pdf","https://www.startravel.com.tw/about/",中文影音檔網址:2719_4_20240912_ch.mp4 ,"無","查詢"
"2719","燦星旅","113/12/26","14:00","Webex線上會議","本公司受邀參加統一證券所舉辦之法說會。","271920241226M001.pdf","271920241226E001.pdf","https://www.startravel.com.tw/about/",中文影音檔網址:2719_5_20241226_ch.mp4 ,"無","查詢"
"2724","藝舍-KY","113/12/31","15:00","線上法人說明會","113年第三季營運成果及未來展望","272420241231M001.pdf","272420241231E001.pdf","https://www.aagd.com.tw/",中文影音檔網址:2724_13_20241231_ch.mp4 ,"報名網址：https://forms.gle/FmgScSGJyAcoBfZY9","查詢"
"2726","雅茗-KY","113/05/07","14:30","台北市內湖區堤頂大道一段327號2樓","受邀參加國泰證券主辦之法人說明會","272620240508M001.pdf","272620240508E001.pdf","",中文影音檔網址:2726_22_20240507_ch.MP4 ,"無","查詢"
"2729","瓦城","113/11/14","14:30","凱基證券會議室（台北市中山區明水路700號）","本公司受邀參加凱基證券法人說明會，說明本公司之營運概況、財務及業務相關資訊。","272920241114M001.pdf","272920241114E001.pdf","https://www.ttfb.com/ir/financials",中文影音檔網址:2729_27_20241114_ch.mp4 ,"無","查詢"
"2729","瓦城","113/11/28","10:00","台北君悅酒店3樓","本公司受邀參加富邦證券法人說明會，說明本公司之營運概況、財務及業務相關資訊。","272920241114M001.pdf","272920241114E001.pdf","https://www.ttfb.com/ir/financials","","無","查詢"
"2732","六角","113/11/21","14:30","台北市中正區重慶南路一段2號12樓","本公司受邀參加凱基證券於113年11月21日舉辦之法人說明會，說明營運概況、財務及業務相關資訊。","273220241120M001.pdf","273220241120E001.PDF","",中文影音檔網址:2732_29_20241121_ch.mp4 ,"法人說明會開會前會將相關簡報資料輸入公開資訊觀測站。","查詢"
"2743","山富","113/11/27","14:30","台北市長安東路一段35號2樓第一金證券會議室","113年第三季財務業務說明","274320241126M002.pdf","274320241126E002.pdf","",法說會影音連結資訊:https://www.youtube.com/watch?v=LcWB_d5QtuE ,"無","查詢"
"2743","山富","113/08/22","11:10","台北市松山區敦化北路100號二樓茹曦酒店","113年第二季財務業務說明","274320240821M001.pdf","274320240821E001.pdf","",法說會影音連結資訊:https://www.youtube.com/watch?v=XDSXR_x5ujM ,"無","查詢"
"2751","王座","113/08/14","14:30","台北君悅酒店3樓凱悅廳二區(地點：台北市信義區松壽路2號3樓)","本次股票上櫃前業績發表會將由本公司經營團隊說明產業發展、財務業務狀況、未來風險暨財團法人中華民國證券櫃檯買賣中心上櫃審議委員會要求補充揭露事項。","275120240813M001.pdf","275120240813E001.pdf","https://reurl.cc/A2KbQj","","報名網址:https://reurl.cc/E68RLk","查詢"
"2751","王座","113/08/07","14:30","台北市重慶南路一段2號20樓(永豐金證券)","本公司受邀參加永豐金證券舉辦之法人座談會，說明公司營運現況及未來展望","275120240806M001.pdf","275120240806E001.pdf","","","欲參加者請洽永豐金鄒小姐報名(02)23828166或mail：joyce.tsou@sinopac.com","查詢"
"2751","王座","113/08/14","14:30","台北君悅酒店3樓凱悅廳二區(地點：台北市信義區松壽路2號3樓)","本次股票上櫃前業績發表會將由本公司經營團隊說明產業發展、財務業務狀況、未來風險暨財團法人中華民國證券櫃檯買賣中心上櫃審議委員會要求補充揭露事項。","275120240813M001.pdf","275120240813E001.pdf","","","報名網址:https://reurl.cc/E68RLk","查詢"
"2755","揚秦","113/09/04","14:30","台北市重慶南路一段2號12樓","本公司受邀參加凱基證券舉辦之法說會，說明本公司之營運狀況和未來展望。","275520240904M001.pdf","275520240904E001.pdf","https://www.superqin.com.tw/youngqin/index.php?code=list&amp;flag=detail&amp;ids=879&amp;article_id=5397",法說會影音連結資訊:https://www.superqin.com.tw/youngqin/index.php?code=list&flag=detail&ids=879&article_id=5397 ,"無","查詢"
"2755","揚秦","113/03/28","14:30","台北市大安區敦化南路二段333號18樓","本公司受邀參加國泰證券舉辦之法說會，說明本公司之營運狀況和未來展望。","275520240328M001.pdf","275520240328E001.pdf","https://www.youngqin.com.tw//index.php?code=list&amp;flag=detail&amp;ids=879&amp;article_id=5069",法說會影音連結資訊:https://www.youngqin.com.tw//index.php?code=list&flag=detail&ids=879&article_id=5069 ,"無","查詢"
"2755","揚秦","113/06/18","14:30","台北市重慶南路一段2號19樓(1901會議室)","本公司受邀參加永豐金證券舉辦之法說會，說明本公司之營運狀況和未來展望。","275520240618M001.pdf","275520240618E001.pdf","https://www.youngqin.com.tw//index.php?code=list&amp;flag=detail&amp;ids=879&amp;article_id=5219",法說會影音連結資訊:https://www.youngqin.com.tw//index.php?code=list&flag=detail&ids=879&article_id=5219 ,"無","查詢"
"2755","揚秦","113/12/04","14:30","台北市中山區建國北路一段96號B1會議室","本公司受邀參加台新證券舉辦之法說會，說明本公司之營運狀況和未來展望。","275520241204M003.pdf","275520241204E003.pdf","https://www.superqin.com.tw/youngqin/index.php?code=list&amp;flag=detail&amp;ids=879&amp;article_id=5552",法說會影音連結資訊:https://www.youngqin.com.tw//index.php?code=list&flag=detail&ids=879&article_id=5552 ,"無","查詢"
"2756","聯發國際","113/12/25","14:30","線上法人說明會","本公司受邀參加統一證券舉辦之線上法人說明會，報告公司現況及營運展望說明。","275620241225M001.pdf","275620241225E001.pdf","https://www.1992lianfa.com/news3/6/1",法說會影音連結資訊:https://youtu.be/F9l0AE4pwus ,"無","查詢"
"2924","宏太-KY","113/11/04","15:00","Webex link：https://tssco.webex.com/meet/TaishinSecurities
會議室：176 670 1769","本公司受邀參加台新證券舉辦之線上法人說明會","292420241030M001.pdf","292420241030E001.pdf","",法說會影音連結資訊:https://drive.google.com/file/d/1BKa62uTg9XUrl6IpGMXevftHPW1P0O8v/view?usp=drive_link ,"無","查詢"
"2926","誠品生活","113/11/13","14:00","線上法人說明會","本公司受邀參加德信證券舉辦之法人說明會，說明產業狀況與本公司經營績效等。","292620241112M001.pdf","292620241112E001.pdf","http://www.eslitespectrum.com.tw/Investors/CorporationExplain.aspx?s=CorporationExplain",中文影音檔網址:2926_36_20241113_ch.mp4 ,"法說會簡報依規定揭露於「公開資訊觀測站」。","查詢"
"2926","誠品生活","113/02/26","14:00","線上法人說明會","本公司受邀參加台新證券舉辦之法人說明會，說明產業狀況與本公司經營績效等。","292620240223M003.pdf","292620240223E003.pdf","http://www.eslitespectrum.com.tw/Investors/CorporationExplain.aspx?s=CorporationExplain",中文影音檔網址:2926_35_20240226_ch.mp4 ,"法說會簡報依規定揭露於「公開資訊觀測站」。","查詢"
"2937","集雅社","113/11/22","14:30","線上法人說明會","本公司受邀參加凱基證券舉辦之線上法人說明會，會中說明本公司營運概況和未來展望。
線上法說會網址：https://kgitw.webex.com/kgitw-tc/j.php?MTID=med132eedca8b0af6f6eabcdc35b3c956
(網路研討會號碼：2514 464 1624)","293720241122M001.pdf","293720241122E001.pdf","https://www.gseven.com.tw/legal.php",中文影音檔網址:2937_7_20241122_ch.mp4 ,"無","查詢"
"2941","米斯特","113/02/20","14:30","台北漢來大飯店3樓鉑金B廳(台北市南港區經貿一路168號)","本次上櫃前業績發表會將由公司經營團隊說明產業發展、財務業務狀況、未來風險暨財團法人中華民國證券櫃檯買賣中心上櫃審議委員會要求本公司於公開說明書補充揭露事項。","294120240820M001.pdf","294120240820E001.pdf","https://www.youtube.com/@Life-es2ow","","無","查詢"
"2947","振宇五金","113/03/14","14:00","線上會議","本公司受邀參加元大證券舉辦之法人座談會議，說明本公司財務及業務相關資訊。","294720240314M001.pdf","294720240314E001.pdf","https://www.ald.com.tw/investors-inner/legal-person-briefing/",中文影音檔網址:2947_7_20240314_ch.mp4 ,"會議簡報等資料將依規定於期限前揭露於公開資訊觀測站。","查詢"
"2947","振宇五金","113/08/20","14:30","台北市南港區經貿二路188號13樓","本公司受邀參加中信證券舉辦之法人座談會議，說明本公司財務及業務相關資訊。","294720240820M001.pdf","294720240820E001.pdf","https://www.ald.com.tw/investors-inner/legal-person-briefing/",中文影音檔網址:2947_8_20240820_ch.MP4 ,"會議簡報等資料將依規定於期限前揭露於公開資訊觀測站。","查詢"
"2949","欣新網","113/11/25","14:30","台北市中山區建國北路一段96號B1會議室","&#8203;(1)本公司受邀參加台新證券舉辦之法人說明會，說明本公司營運成果以及未來展望等。
(2)欲參加者請利用以下連結報名: https://www.tssco.com.tw/earnings_call_registrations_settings/earnings_call_registrations_settings/51","294920241125M001.pdf","294920241125E001.pdf","https://www.hhgalaxy.com.tw/custom/investors",法說會影音連結資訊:https://drive.google.com/file/d/1MWW4FFXyKMwi6lRhiQbqjwkciopN1lia/view?usp=sharing ,"無","查詢"
"2949","欣新網","113/08/15","14:30","台北市中山區建國北路一段96號B1會議室","(1)本公司受邀參加台新證券舉辦之法人說明會，說明本公司營運成果以及未來展望等。
(2)為使入場更為順暢，欲參加者請先至https://www.tssco.com.tw/earnings_call_registrations_settings/earnings_call_registrations_settings/11填寫報名表。","294920240815M001.pdf","294920240815E001.pdf","https://www.hhgalaxy.com.tw/custom/investors",法說會影音連結資訊:https://drive.google.com/file/d/1u4XivSiVqXXsznH3S5oHRzZ1tpeWjviH/view?usp=sharing ,"無","查詢"
"2949","欣新網","113/04/15 至 113/04/17","14:00","新加坡Fullerton Hotel","本公司受邀參加113年4月15日至113年4月17日由寬量國際主辦之「15th Taiwan CEO Week」，說明本公司之營運概況、財務及業務相關資訊。","294920240412M001.pdf","294920240412E001.pdf","https://www.hhgalaxy.com.tw/custom/investors","","法人說明會開會前會將相關簡報資料輸入公開資訊觀測站。","查詢"
