"公司代號","公司名稱","召開法人說明會日期","召開法人說明會時間","召開法人說明會地點","法人說明會擇要訊息","法人說明會簡報內容-中文","法人說明會簡報內容-英文","公司網站是否有提供法人說明會相關資訊","影音連結資訊","其他應敘明事項","歷年法人說明會"
"1591","駿吉-KY","112/12/28","14:00","報名請洽台新證券TEL：02-5576-8962","台新證券所舉辦之「線上法人說明會」,進行公司營
運介紹及說明","159120231226M001.pdf","159120231226E001.pdf","",中文影音檔網址:1591_12_20231228_ch.mp4 ,"完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"1599","宏佳騰","112/11/23","14:30","線上法說會","本公司受邀參加富邦證券舉辦之線上法說會","159920231123M001.pdf","159920231123E001.pdf","https://www.aeonmotor.com.tw/pages/shareholder",法說會影音連結資訊:https://www.aeonmotor.com.tw/pages/shareholder ,"無","查詢"
"1742","台蠟","112/11/28","14:30","線上法說會(Webex)","本公司受邀參加國泰證券舉辦之線上法人說明會，說明本公司營運成果與未來展望。","174220231128M001.pdf","174220231128E001.pptx","",中文影音檔網址:1742_2_20231128_ch.mp4 ,"請利用以下連結報名: http://tiny.cc/TW1742","查詢"
"1777","生泰","112/11/16","14:00","線上法說會","本公司受邀參加元大證券舉辦之線上法說會，報告本公司營運狀況。","177720231116M001.pdf","177720231116E001.pdf","www.syn-tech.com.tw",中文影音檔網址:1777_9_20231116_ch.mp4 ,"無。","查詢"
"1781","合世","112/11/10","14:00","台北市南港區經貿二路188號13樓(B1301)","本公司受邀參加中國信託證券所舉辦之法說會，說明本公司之營運概況及財務相關資訊。","178120231110M001.pdf","178120231110E001.pdf","https://www.healthandlife.com.tw/index_tch.php?action=investor_tch&amp;cid=23",法說會影音連結資訊:https://cloud.hlmt.com.tw/s/dR7nsNFRoqaywKx ,"完整財務業務資訊請至公開資訊觀測站之法人說明會項目下查閱。","查詢"
"1784","訊聯","112/08/09","14:00","櫃買中心11樓多功能資訊媒體區(地址:台北市中正區羅斯福路二段100號15樓)","受邀參加櫃買中心舉辦之「業績發表會」，說明本公司發展之營運方向及產業最新趨勢。","178420230809M001.pdf","178420230809E001.pdf","https://www.bionetcorp.com/article?ac_id=32&amp;ac_sub_id=35&amp;a_id=39",法說會影音連結資訊:https://vimeo.com/852922784 ,"無","查詢"
"1785","光洋科","112/09/04","14:30","台北市中山區明水路700號12樓(凱基證券總公司)","本公司受邀參加凱基證券舉辦法人說明會， 說明本公司營運概況及展望。","內容檔案於當日會後公告於公開資訊觀測站","內容檔案於當日會後公告於公開資訊觀測站","https://www.solartech.com.tw/investors/article-detail/investor_conference/",法說會影音連結資訊:未輸 ,"無。","查詢"
"1785","光洋科","112/10/31","09:00","香港Conrad Hotel","本公司受邀參加寬量國際主辦之「14th Taiwan CEO Week」，說明本公司營運概況及展望。","178520230918M001.pdf","178520230918E001.pdf","https://www.solartech.com.tw/investors/article-detail/investor_conference/","","無。","查詢"
"1785","光洋科","112/03/13 至 112/03/15","13:30","台北君悅酒店","本公司受邀參加美林證券舉辦之法人說明會「2023 APAC TMT Conference」，說明本公司營運概況及展望。","178520230313M001.pdf","178520230313E001.pdf","https://www.solartech.com.tw/investors/article-detail/investor_conference/","","無。","查詢"
"1785","光洋科","112/04/26 至 112/04/28","16:20","線上法說會","本公司受邀參加寬量國際主辦之「13th Taiwan CEO Week &amp; Taiwan New Economy Day」，說明本公司營運概況及展望。","178520230407M001.pdf","178520230407E001.pdf","https://www.solartech.com.tw/investors/article-detail/investor_conference/","","無。","查詢"
"1785","光洋科","112/04/11 至 112/04/13","11:20","新加坡Fullerton Hotel、香港Conrad Hotel","本公司受邀參加寬量國際主辦之「13th Taiwan CEO Week &amp; Taiwan New Economy Day」","178520230407M001.pdf","178520230407E001.pdf","https://www.solartech.com.tw/investors/article-detail/investor_conference/","","無。","查詢"
"1785","光洋科","112/09/18","14:30","台北市中山區明水路700號12樓(凱基證券總公司)","本公司受邀參加凱基證券舉辦法人說明會，說明本公司營運概況及展望。","178520230918M001.pdf","178520230918E001.pdf","https://www.solartech.com.tw/investors/article-detail/investor_conference/",中文影音檔網址:1785_39_20230918_ch.mp4 ,"無。","查詢"
"1788","杏昌","112/11/29","14:00","線上法說會(視訊電話會議)","自辦2023年公司前三季營運概況報告","178820231129M001.pdf","178820231129E001.pdf","http://www.hiclearance.com.tw/",中文影音檔網址:1788_7_20231129_ch.mp4 ,"欲與會股東請來電02-66261166分機534取得ZOOM會議軟體『會議ID及登入密碼』參加","查詢"
"1799","易威","112/12/15","14:30","宏遠證券702會議廳 (臺北市信義路四段236號7樓)","本公司營運近況及未來展望說明","179920231215M001.pdf","179920231215E001.pdf","http://www.easywellbio.com/zh-tw/activity_new.php",中文影音檔網址:1799_10_20231215_ch.MP4 ,"無","查詢"
"1813","寶利徠","112/12/07","14:30","線上法說會","本公司受邀參加群益金鼎證券舉辦之線上法人說明會，說明本公司財務及業務相關資訊。","181320231207M001.pdf","181320231207E001.pdf","http://www.gialens.com.tw/",中文影音檔網址:1813_16_20231207_ch.mp4 ,"相關檔案將於會後公告於公開資訊觀測站","查詢"
"1815","富喬","112/12/19","14:30","台北市大安區仁愛路四段169號2樓(富邦金融中心)","本公司受邀參加由富邦證券舉辦之法人說明會，說明本公司之經營概況及營運展望。","181520231218M001.pdf","181520231218E001.pdf","http://www.ffg.com.tw/112Q3.asp",法說會影音連結資訊:https://irconference.twse.com.tw/1815_8_20231219_ch.mp4 ,"無","查詢"
"2035","唐榮公司","112/05/25","14:00","受群益證券投資顧問邀請線上召開","向投資人說明本公司去(111)年一整年度及今(112)年Q1營運情形及未來計畫與目標。","203520230523M001.pptx","203520230523E001.pdf","http;//www.tangeng.com.tw",法說會影音連結資訊:https://capitaldiid.webex.com/capitaldiid/ldr.php?RCID=b846181a8cc08fc4154193ff78f85c3f ,"無","查詢"
"2063","世鎧精密","112/12/13","14:00","線上法人說明會","本公司受邀參加凱基證券舉辦聯合線上法人說明會","206320231213M001.pptx","206320231213E001.pptx","https://www.shehkai.com.tw/list/cate-60157.htm",中文影音檔網址:2063_9_20231213_ch.mp4 ,"無","查詢"
"2063","世鎧精密","112/06/28","14:00","&#29319;亞會議中心206室(台北市復興北路99號2樓)","受邀參加富邦證券舉辦之聯合法人說明會","206320230628M001.pptx","206320230628E001.pptx","https://www.shehkai.com.tw/list/cate-60157.htm",法說會影音連結資訊:未輸 ,"無","查詢"
"2064","晉椿","112/12/15","14:30","線上法說會","本公司受邀參加華南永昌證券舉辦之線上法人說明會，說明本公司之營運概況及財務業務相關資訊。","206420231215M001.pptx","206420231215E001.pptx","http://www.camelliametal.com.tw/main.php?fid=28",法說會影音連結資訊:http://www.camelliametal.com.tw/main.php?fid=30&menu=corporate-gover&page_name=road_show_list YouTube:https://youtu.be/Vm_SnRpbTDs ,"完整財務業務資訊請至公開資訊觀測站之法人說明會項目下查閱。","查詢"
"2065","世豐","112/06/28","14:30","&#29319;亞會議中心206室(台北市復興北路99號2樓)","本公司受邀富邦證券舉辦之112年度聯合法人說明會","206520230628M001.pdf","206520230628E001.pdf","https://www.shehfung.com/index.php?option=module&amp;lang=cht&amp;task=pageinfo&amp;id=347&amp;index=3",法說會影音連結資訊:未輸 ,"無","查詢"
"2065","世豐","112/12/13","14:00","線上法人說明會","本公司受邀凱基證券舉辦聯合線上法人說明會","206520231213M001.pdf","206520231213E001.pdf","&#160;https://www.shehfung.com/index.php?option=module&amp;lang=cht&amp;task=pageinfo&amp;id=347&amp;index=3",中文影音檔網址:2065_18_20231213_ch.mp4 ,"無","查詢"
"2065","世豐","112/03/29","13:30","張榮發國際會議中心(台北市中正區中山南路11號10樓)","本公司受邀凱基證券與IR Trust共同舉辦之「2023去資金槓桿化主題式投資論壇」","206520230329M001.pdf","206520230329E001.pdf","https://www.shehfung.com/index.php?option=module&amp;lang=cht&amp;task=pageinfo&amp;id=347&amp;index=3",法說會影音連結資訊:未輸 ,"無","查詢"
"2073","雄順","112/05/24","14:30","台北君悅酒店3樓凱悅廳II區(台北市松壽路2號)","本次上櫃前業績發表會將由公司經營團隊說明產業發展、財務業務狀況、未來風險暨財團法人中華民國證券櫃檯買賣中心上櫃審議委員會要求本公司於公開說明書補充揭露事項。","207320230523M001.pdf","207320230523E001.pdf","http://www.ssmc.com.tw/msg/message-投資人專區-6.html","","欲參加者請洽永豐金證券(02)23823207鄒小姐(joyce.tsou@sinopac.com)","查詢"
"2073","雄順","112/05/31","14:00","高雄市前鎮區中山二路260號20樓之1(永豐金證券)","本公司受邀參加永豐金證券舉辦之法人座談會，說明公司營運現況及未來展望。","207320230530M001.pdf","207320230530E001.pdf","http://www.ssmc.com.tw/msg/message-投資人專區-6.html","","欲參加者請洽永豐金證券(02)23823207鄒小姐(joyce.tsou@sinopac.com)","查詢"
"2073","雄順","112/05/03","14:30","台北市重慶南路一段2號19樓(永豐金證券)","本公司受邀參加永豐金證券舉辦之法人座談會，說明公司營運現況及未來展望。","207320230502M002.pdf","207320230502E002.pdf","","","欲參加者請洽永豐金鄒小姐(02)23823207或mail：joyce.tsou@sinopac.com","查詢"
"2596","綠意","112/11/28","15:30","福邦證券總公司(台北市忠孝西路一段6號7樓)","受邀參加福邦證券舉辦之法人說明會，就本公司已公開之財務業務資訊作說明。","259620231128M001.pdf","259620231128E001.pdf","http://www.realycorp.com.tw/",中文影音檔網址:2596_3_20231128_ch.MP4 ,"無","查詢"
"2640","大車隊","112/11/28","14:30","台灣大車隊股份有限公司大會議室
(台北市中山區濱江街136號)","本公司受邀參加國泰綜合證券所舉辦之法人座談會，於會議中說明近期營運狀況。","264020231127M001.pdf","264020231127E001.pdf","https://www.taiwantaxi.com.tw/Article?fid=6&amp;sid=41&amp;tid=10978","","無","查詢"
"2640","大車隊","112/08/16","14:30","凱基證券總公司 (台北市中山區明水路700號12樓)","本公司受邀參加凱基證券所舉辦之法人座談會，於會議中說明近期營運狀況。","264020230815M001.pdf","264020230815E001.pdf","https://www.taiwantaxi.com.tw/Article?fid=6&amp;sid=41&amp;tid=10978","","無","查詢"
"2640","大車隊","112/04/17","16:00","櫃買中心11樓多功能資訊媒體區
(台北市中正區羅斯福路二段100號11樓)","本公司受邀參加證券櫃檯買賣中心所舉辦之業績發表會，說明公司營運成果及未來展望。","264020230414M001.pdf","264020230414E001.pdf","https://www.taiwantaxi.com.tw/Article?fid=6&amp;sid=41&amp;tid=10978",法說會影音連結資訊:https://www.tpex.org.tw/web/about/news/media/media_gallery.php?l=zh-tw ,"無","查詢"
"2640","大車隊","112/03/21","14:30","台北市中山區明水路700號12樓","本公司受邀參加凱基證券所舉辦之法人座談會，於會議中說明近期營運狀況。","264020230321M001.pdf","264020230321E001.pdf","https://www.taiwantaxi.com.tw/Article?fid=6&amp;sid=41&amp;tid=10891","","無","查詢"
"2641","正德","112/11/23","14:00","台北君悅飯店 2F鵲迎&#24304;(台北市信義區松壽路2號)","台中銀證券舉辦之法說會，說明本公司之營運概況。","264120231123M001.pdf","264120231123E001.pdf","https://www.franbo.com.tw/",法說會影音連結資訊:https://drive.google.com/file/d/1yQJUd8d8rRbwpy5sqYFO77E1w4aWC2T5/view?usp=sharing ,"報名連結https://reurl.cc/V4o9ZY 或洽台中銀證券郭小姐(02)23969955分機510。","查詢"
"2643","捷迅","112/03/16","14:30","宏泰金融大樓11樓(台北市松山區民生東路三段156號11樓)","2022年第4季財務業務狀況、產業發展及未來發展計劃","264320230316M001.pdf","264320230316E001.pdf","http://www.soonest.com/",法說會影音連結資訊:https://www.youtube.com/watch?v=sPHJO4S_FAs ,"活動內容詢問電話：(02)8789-8888 ext. 5132 吳小姐","查詢"
"2643","捷迅","112/05/05","14:30","宏泰金融大樓11樓(台北市松山區民生東路三段156號11樓)","2023年第1季財務業務狀況、產業發展及未來發展計劃","264320230505M001.pdf","264320230505E001.pdf","http://www.soonest.com/",法說會影音連結資訊:https://www.youtube.com/watch?v=AqfqBMK0Vbk ,"活動內容詢問電話：(02)8789-8888 吳小姐 分機5132","查詢"
"2643","捷迅","112/11/02","14:30","宏泰金融大樓11樓(台北市松山區民生東路三段156號11樓)","2023年第3季財務業務狀況、產業發展及未來發展計劃","264320231102M001.pdf","264320231102E001.pdf","http://www.soonest.com/",法說會影音連結資訊:https://www.youtube.com/watch?v=rinh9nalV9g ,"(02)8789-8888 吳小姐 分機.5132","查詢"
"2718","全心投控","112/08/30","14:30","兆豐證��(台北市忠孝東路二段95號13樓)","本公司受邀參加兆豐證券舉辦之法人說明會","271820230830M001.pdf","271820230830E001.pdf","www.pleasanthotels.com.tw",法說會影音連結資訊:https://www.youtube.com/watch?v=UBH6aEPGxFE ,"報名連結 https://reurl.cc/QXy0M5","查詢"
"2718","全心投控","112/12/21","16:00","線上法說會","本公司受邀參加元大證�麥|辦之線上法說會","271820231221M001.pdf","271820231221E001.pdf","www.pleasanthotels.com.tw",中文影音檔網址:2718_6_20231221_ch.mp4 ,"無","查詢"
"2719","燦星旅","112/11/16","16:00","線上法人說明會","本公司受邀參加統一證券舉辦之線上法人說明會，說明近期營運成果。","271920231115M002.pdf","271920231115E002.pdf","https://www.startravel.com.tw/about/",中文影音檔網址:2719_3_20231116_ch.mp4 ,"完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表獲法說會項目下查閱。","查詢"
"2724","藝舍-KY","112/08/11","14:00","台南巿中西區民生路二段76號8樓","公司簡介、所屬產業概況、營運成果及未來展望說明","272420230811M001.pdf","272420230811E001.pdf","http://www.fxhotelsgroup.com/tw/investors.aspx",:未輸 法說會影音連結資訊:https://www.youtube.com/watch?v=106Qa8LMWbA ,"無","查詢"
"2726","雅茗-KY","112/12/05","14:00","台北市敦化南路二段333號10樓","受邀參加國泰證券主辦之法人說明會","272620231205M001.pdf","272620231205E001.pdf","",中文影音檔網址:2726_21_20231205_ch.mp4 ,"無","查詢"
"2729","瓦城","112/05/08","14:00","元大證券寶慶大樓四樓會議室","本公司受邀參加元大證券法人說明會，說明本公司之營運概況、財務及業務相關資訊。","272920230509M001.pdf","272920230509E001.pdf","https://www.ttfb.com/ir/financials","","無","查詢"
"2729","瓦城","112/11/16","14:00","櫃買中心11樓多功能資訊媒體區","本公司受邀參加櫃買中心舉辦之業績發表會，說明本公司之營運概況、財務及業務相關資訊。","272920231116M001.pdf","272920231116E001.pdf","https://www.ttfb.com/ir/financials",法說會影音連結資訊:https://vimeo.com/885107609 ,"無","查詢"
"2732","六角","112/11/16","15:00","櫃買中心11樓多功能資訊媒體區(地址:台北市中正區羅斯福路二段100號11樓)","本公司受邀參加證券櫃檯買賣中心於112年11月16日舉辦之「櫃買市場業績發表會」，說明營運概況、財務及業務相關資訊。","273220231115M001.pdf","273220231115E001.pdf","",法說會影音連結資訊:https://vimeo.com/885119460 ,"法人說明會開會前會將相關簡報資料輸入公開資訊觀測站。","查詢"
"2732","六角","112/04/11 至 112/04/28","09:00","新加坡Fullerton Hotel/線上(台灣)","本公司受邀參加臺灣證券交易所及寬量國際共同於新加坡主辦之「13th Taiwan CEO Week &amp; Taiwan New Economy Day」，說明本公司之營運概況、財務及業務相關資訊。","273220230410M002.pdf","273220230410E002.pdf","","","法人說明會開會前會將相關簡報資料輸入公開資訊觀測站。","查詢"
"2732","六角","112/11/09 至 112/11/10","09:00","Island Shangri-La, Hong Kong
Pacific Place, Supreme Court Road, Admiralty","本公司受邀參加大和國泰證券舉辦之「2023大和國泰香港投資論壇」，說明營運概況、財務及業務相關資訊。","273220231108M001.pdf","273220231108E001.pdf","",法說會影音連結資訊:未輸 ,"法人說明會開會前會將相關簡報資料輸入公開資訊觀測站。","查詢"
"2732","六角","112/03/17","09:00","台北君悅酒店/台北市信義區松壽路2號","本公司受邀參加美林證券所舉辦之2023 亞太 TMT論壇，說明營運概況、財務及業務相關資訊。","273220230316M002.pdf","273220230316E002.pdf","","","完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"2732","六角","112/03/02","15:15","台北君悅酒店/台北市信義區松壽路2號","本公司受邀參加統一證券國法部舉辦之「統一證券2023 Q1全球展望春季投資論壇」，說明本公司之營運概況、財務及業務相關資訊。","273220230301M002.pdf","273220230301E002.pdf","","","完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"2751","王座","112/06/20","14:30","台北市重慶南路一段2號22樓(永豐金證券)","本公司受邀參加永豐金證券舉辦之興櫃前法人說明會，說明公司營運現況及未來展望","275120230620M001.pdf","275120230620E001.pdf","","","欲參加者請洽永豐金鄒小姐(02)23823207或mail：joyce.tsou@sinopac.com","查詢"
"2751","王座","112/08/17","16:00","櫃買中心11樓多功能資訊媒體區（地址：台北市羅斯福路二段100號11樓）","本公司受邀參加財團法人中華民國證券櫃檯買賣中心舉辦之「興櫃公司業績說明會」","275120230817M001.pdf","275120230817E001.pdf","","","無。","查詢"
"2752","豆府","112/11/16","16:00","櫃買中心11樓多功能資訊媒體區(地址:台北市中正區羅斯福路二段100號11樓)","本公司受邀參加財團法人中華民國證券櫃檯買賣中心所舉辦之「櫃買市場業績發表會」，說明本公司之營運概況及財務業務相關資訊。","275220231116M001.pptx","275220231116E001.pptx","https://www.tofuglobal.com/tw/invest004.html",法說會影音連結資訊:https://vimeo.com/885131204 ,"無。","查詢"
"2754","亞洲藏壽司","112/08/30","14:30","台北市寶慶路69號4樓會議室(元大證券)","向投資人說明本公司營運概況、財務及業務狀況","275420230830M001.pdf","275420230830E001.pdf","https://investor.kurasushi.tw/conference/",中文影音檔網址:2754_2_20230830_ch.mp4 ,"無","查詢"
"2755","揚秦","112/08/30","14:30","台北市重慶南路一段2號19樓(1901會議室) 台開大樓","本公司受邀參加永豐金證券舉辦之法說會，說明本公司之營運狀況和未來展望。","275520230829M001.pdf","275520230829E001.pdf","https://www.youngqin.com.tw/index.php?code=list&amp;ids=879",法說會影音連結資訊:https://www.youngqin.com.tw//index.php?code=list&flag=detail&ids=879&article_id=4852 ,"無","查詢"
"2755","揚秦","112/03/30","14:30","永豐金證券/台開大樓1901會議室(台北市重慶南路一段2號19樓)","本公司受邀參加永豐金證券舉辦之法說會，說明本公司之營運狀況和未來展望。","275520230329M001.pdf","275520230329E001.pdf","https://www.youngqin.com.tw/index.php?code=list&amp;ids=879","","無","查詢"
"2924","宏太-KY","112/08/01","14:00","連結：https://tssco.webex.com/meet/TaishinSecurities
會議室：176 670 1769","本公司受邀參加由台新證券舉辦之線上法人說明會","292420230727M002.pdf","292420230727E002.pdf","",法說會影音連結資訊:https://drive.google.com/file/d/1DKdvkUNjYr3JFXlnaXC_fb3BK4vtV3Qa/view?usp=sharing ,"無","查詢"
"2926","誠品生活","112/11/15","14:00","線上法人說明會","本公司受邀參加台新證券舉辦之法人說明會，說明產業狀況與本公司經營績效等。","292620231114M001.pdf","292620231114E001.pdf","http://www.eslitespectrum.com.tw/Investors/CorporationExplain.aspx?s=CorporationExplain",中文影音檔網址:2926_34_20231115_ch.mp4 ,"法說會簡報依規定揭露於「公開資訊觀測站」。","查詢"
"2926","誠品生活","112/03/15","14:00","線上法人說明會","本公司受邀參加兆豐證券舉辦之法人說明會，說明產業狀況與本公司經營績效等","292620230314M001.pdf","292620230314E001.pdf","http://www.eslitespectrum.com.tw/Investors/CorporationExplain.aspx?s=CorporationExplain","","法說會簡報依規定揭露於公開資訊觀測站","查詢"
"2937","集雅社","112/12/04","15:00","線上法人說明會","本公司受邀參加統一綜合證券舉辦之線上法人說明會","293720231201M001.pdf","293720231201E001.pdf","https://www.gseven.com.tw/legal.php",中文影音檔網址:2937_6_20231204_ch.mp4 ,"無","查詢"
"2941","米斯特","112/07/05","14:30","台北市大安區敦化南路二段333號10樓","本公司受邀參加國泰綜合證券舉辦之法人說明會","294120230705M001.pdf","294120230705E001.pdf","","","相關資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"2947","振宇五金","112/03/24","14:30","台北市中山區明水路700號","本公司受邀參加凱基證券舉辦之法人座談會議，說明本公司財務及業務相關資訊。","294720230317M001.pdf","294720230317E001.pdf","https://www.ald.com.tw/investors-inner/legal-person-briefing/","","會議簡報等資料將依規定於期限前揭露於公開資訊觀測站。","查詢"
"2947","振宇五金","112/03/17","14:30","台北市中正區寶慶路69號4樓","本公司受邀參加元大證券舉辦之法人座談會議，說明本公司財務及業務相關資訊。","294720230317M001.pdf","294720230317E001.pdf","https://www.ald.com.tw/investors-inner/legal-person-briefing/","","會議簡報等資料將依規定於期限前揭露於公開資訊觀測站。","查詢"
"2947","振宇五金","112/08/22","14:30","台北市大安區敦化南路二段97號11樓","本公司受邀參加元富證券舉辦之法人座談會議，說明本公司財務及業務相關資訊。","294720230822M001.pdf","294720230822E001.pdf","https://www.ald.com.tw/investors-inner/legal-person-briefing/",中文影音檔網址:2947_6_20230822_ch.mp4 ,"會議簡報等資料將依規定於期限前揭露於公開資訊觀測站。","查詢"
"2948","寶陞","112/11/14","14:30","台北遠東國際大飯店 二樓香格里拉廳(台北市大安區敦化南路二段201號)","本次上櫃前業績發表會將由本公司經營團隊說明產業發展、財務業務狀況、未來風險、財團法人中華民國證券櫃檯買賣中心董事會暨上櫃審議委員會要求補充揭露事項。","294820231107M001.pdf","294820231107E001.pdf","https://bausen.com/%e6%b3%95%e4%ba%ba%e8%aa%aa%e6%98%8e%e6%9c%83/","","無","查詢"
"2949","欣新網","112/11/15","14:30","台北君悅飯店3樓凱悅廳二區(台北市信義區松壽路2號)","(1)本次上櫃前業績發表會將由公司經營團隊說明產業發展、財務業務狀況、未來風險暨財團法人中華民國證券櫃檯買賣中心上櫃審議委員會要求本公司於公開說明書補充揭露事項。
(2)為使入場更為順暢，欲參加者請先至https://reurl.cc/jvrKDL填寫報名表。","294920231114M001.pdf","294920231114E001.pdf","https://www.hhgalaxy.com.tw/custom/investors","","無","查詢"
"3064","泰偉","112/12/19","14:00","台北市敦化南路二段97號11樓（敦南摩天大廈-元富證券11樓教育訓練室）","本公司受邀參加112年12月19日元富證券舉辦之法人說明會，說明本公司營運與展望。","306420231219M001.pptx","306420231219E001.pptx","",中文影音檔網址:3064_9_20231219_ch.mp4 ,"簡報檔將依規定於法人說明會當日結束以前上傳。","查詢"
"3066","李洲","112/12/28","14:30","線上法說會","本公司受邀參加中國信託證券法人說明會","306620231228M001.pdf","306620231228E001.pdf","",中文影音檔網址:3066_2_20231228_ch.mp4 ,"無","查詢"
